stop.id,stop.name,stop.lat,stop.lon
319,"Camí Baix del Mas Sauró,direcció Mas Guimbau",41.418207,2.094499
320,"Torrent del Rovelló,direcció Mas Guimbau",41.419215,2.096832
321,FGC Les Planes,41.427222,2.091477
323,Camí dels Verns-Camí del Mas Guimbau,41.426154,2.089765
292,Pg.Solé i Pla - Ctra.Vallvidrera,41.427727,2.089790
435,Paral·lel-Marquès de Campo Sagrado,41.375096,2.163720
300,Mas Sauró,41.415611,2.092898
301,"Can Sauró,direcció Vallvidrera",41.415953,2.095213
302,"Camí del Mas Sauró,direcció Vallvidrera",41.417063,2.096393
304,"Camí del Ciureny,direcció Vallvidrera",41.417916,2.096507
305,"Font Mossen Cinto Verdaguer,direcció Vallvidrera",41.417889,2.095079
306,"Camí Baix del Mas Sauró,direcció Vallvidrera",41.418342,2.094659
307,"Torrent del Rovelló,direcció Vallvidrera",41.419228,2.096853
308,Camí del Pantà,41.418447,2.097887
335,FGC Baixador Vallvidrera,41.419915,2.096903
336,Camí del Sanatori-Ctra de Vallvidrera,41.421047,2.096588
790,Palau Reial,41.385593,2.116137
418,Manso-Viladomat,41.376597,2.160394
337,Major del Rectoret-Parc Municipal de Vallvidrera,41.423482,2.094752
338,Major del Rectoret-Amarant,41.424529,2.094947
339,Bohemis-Savina,41.425335,2.097134
340,Savina-Pg del Magraner,41.424144,2.096608
341,Lilà-Boix,41.425686,2.099803
342,Lilà-Presseguer,41.428243,2.100920
357,Major del Rectoret-Costa del Bruc,41.429895,2.094892
348,"Pl Coll de la Creu d'en Blau,direcció El Rectoret",41.433646,2.094153
2210,Via Laietana-Comtal,41.387092,2.174463
349,Major del Rectoret-Marco Polo,41.429643,2.094852
350,Major del Rectoret-Parsifal,41.426415,2.093843
351,Margalló-Major del Rectoret,41.426130,2.096158
352,Av del Rectoret-Baladre,41.425925,2.093040
354,Av del Rectoret-Vesc,41.426127,2.092856
355,Major del Rectoret-Margalló,41.426166,2.095857
356,Major del Rectoret-Lohengrin,41.426541,2.093950
358,"Pl Coll de la Creu d'en Blau,direcció Vallvidrera",41.433653,2.094130
259,Indústria-Independència,41.412607,2.178475
364,Lilà-Geranis,41.428160,2.100831
365,Lilà-Poncelles,41.425636,2.099660
366,Savina-Poncelles,41.424173,2.096498
367,Bohemis-Amarant,41.425420,2.097344
368,Major del Rectoret,41.424586,2.094904
369,Parc Municipal de Vallvidrera,41.423322,2.094755
370,Camí del Sanatori- FGC Baixador de Vallvidrera,41.420860,2.096495
1294,Capità Arenas-Manuel de Falla,41.393027,2.124832
1381,Pg de Sant Joan-Còrsega,41.401504,2.167162
2199,Pg Maragall-Petrarca,41.428430,2.163332
1992,Rambla Marina-Av del Carrilet,41.357405,2.103001
1987,ZAL,41.322368,2.136336
931,Llull-Jardins Gandhi,41.404422,2.206746
1988,Carrer número 3-Carrer C,41.334112,2.135828
1989,Carrer número 3-Carrer F,41.337347,2.127201
1990,Rambla Marina-Mercat de Bellvitge,41.350946,2.111270
2627,IES Ferran Tallada,41.420811,2.161803
854,Garcilaso-Juan de Garay,41.422868,2.186345
2474,Casanova-Hospital Clínic,41.390359,2.152694
389,Turó de La Rovira,41.419693,2.159524
403,Gran Vista,41.419972,2.159954
758,Ctra de Vallvidrera-El Castanyer,41.425366,2.121348
175,Pl de Mourenx,41.463421,2.168564
176,Camèlies-Circumval·lació,41.461937,2.170552
177,Circumval·lació-Camèlies,41.461969,2.171958
761,Pl Tibidabo,41.421513,2.118827
724,Viladomat-París,41.387721,2.146539
1260,Pg. Taulat-Provençals,41.404850,2.213200
376,Jericó-Pg de la Vall d'Hebron,41.420794,2.139496
377,Jericó-Romeu,41.421828,2.139023
379,Ctra de Sant Cugat-Samaria,41.421920,2.138376
380,Ctra de Sant Cugat-Navata,41.420621,2.138529
381,Ctra. de Sant Cugat - Gutenberg (c),41.418496,2.138586
1164,Padilla-Rosselló,41.407334,2.175125
944,Riera d'Horta-Arnau d'Oms,41.428176,2.177687
1827,Josep Tarradellas-Rosselló,41.382888,2.142701
2117,Tajo-Santes Creus,41.429995,2.162399
1741,Torrent de l'Olla-Penedès,41.400915,2.158727
512,Ctra del Prat-Energia,41.360610,2.134133
2089,Botànica-Salvador Espriu,41.349484,2.126134
2080,Botànica-Miguel Hernández,41.349307,2.126308
2090,Botànica-Primer de Maig,41.346613,2.120668
2079,Botànica-Motors,41.346233,2.120464
2091,Motors-Botànica,41.345491,2.116843
2078,Motors-Av Granvia,41.345145,2.116559
1742,Torrent de l'Olla-Còrsega,41.398688,2.160995
2092,Av Amèrica-Av Granvia,41.349880,2.114470
2348,Francesc Alegre-Av Mare de Déu de Montserrat,41.415722,2.167093
2350,Budapest-Gènova,41.418323,2.168095
2351,Telègraf-Doctor Cadevall,41.418511,2.169092
2352,Francesc Alegre,41.416499,2.166188
2361,França-Polonia,41.415241,2.163583
2374,"Av del Coll del Portell, 74",41.411466,2.151489
2522,Av República Argentina-Vallcarca,41.411365,2.143973
2191,Independència-Freser,41.410809,2.179503
382,Pg Vall d'Hebron-Anna Piferrer,41.417831,2.139136
1450,Penedès-Priorat,41.360357,2.060456
310,Pl de Vallvidrera,41.413052,2.104398
991,Balmes-Rosselló,41.393560,2.156883
297,Camí Alt del Mas Sauró,41.416477,2.096324
303,"Cami Alt del Mas Sauró,direcció Vallvidrera",41.416437,2.096388
316,"Camí Alt de Mas Sauró,direcció Mas Guimbau",41.416418,2.096345
324,Camí del Mas Guimbau-Gatosa,41.425529,2.090086
325,Camí del Mas Guimbau-Gespa,41.424011,2.090633
326,Gespa-la Gatosa,41.424583,2.089628
327,Escala de la Gatosa,41.423836,2.089776
328,Pg de la Vimetera,41.423591,2.089268
329,Pg de la Vimetera-Pg del Pi Forcat,41.423281,2.087371
284,Pg del Pi Forcat-Pg d'Anna Rúbies,41.422651,2.087365
2600,Aribau-Còrsega,41.392249,2.154319
285,Pg de la Vimetera - Escala de la Gatosa,41.423508,2.089240
286,Gespa-Pg de la Vimetera,41.423868,2.089835
287,Gespa,41.424551,2.089691
288,Camí del Mas Guimbau,41.423989,2.090685
289,Camí del Mas Guimbau-Castellví,41.425572,2.090063
290,Santuari de la Salut,41.426088,2.089808
1729,Lisboa-Ptge de Tossa,41.429031,2.157276
2651,"Ciutat d'Asunción-""La Maquinista""",41.440210,2.200091
820,Sant Ramon de Penyafort-Ferrer i Bassa,41.417511,2.218023
1732,Pedrell-Rambla del Carmel,41.423101,2.158646
1773,Pl de l'Estatut,41.429787,2.155892
1731,Rambla del Carmel-Llobregós,41.424671,2.157770
669,Llobregós-Pg Maragall,41.427766,2.163267
670,Llobregós-Torrent del Carmel,41.426517,2.160296
2111,Pg de Valldaura-Canigó,41.437463,2.155959
258,Dos de Maig-Indústria,41.410830,2.176939
2110,Pg de Valldaura-Av Estatut de Catalunya,41.436536,2.154003
2549,Moll de Barcelona,41.372422,2.179764
2104,Parc Logístic,41.340593,2.124734
1937,Rambla Josep M Jujol-Riera d'en Nofre,41.367458,2.051473
1941,Av Barcelona-Rius i Taulet,41.366745,2.060741
2102,Carrer número 2-Carrer número 62,41.343942,2.137891
2106,Carrer número 2,41.343816,2.137981
2103,"Parc Logístic,anada",41.343002,2.131018
2105,"Parc Logístic,tornada",41.342760,2.130877
1448,Av Can Corts-Merçè Rodoreda,41.361335,2.065125
846,Segura-Escales del Polvorí,41.363737,2.140599
489,Segura-Guadalquivir,41.363854,2.140598
1596,Diagonal-Llull,41.410605,2.215477
1746,Pau Claris-Gran Via,41.390946,2.169374
1336,Metro Canyelles,41.441654,2.166008
1337,Via Favència-Pl Karl Marx,41.440732,2.163441
1620,Diagonal-Rambla del Poblenou,41.405229,2.195405
958,Pg. Taulat-Provençals,41.404938,2.212377
1218,Pg. Taulat-Diagonal Mar,41.406995,2.215191
1261,Pg. Taulat-Diagonal Mar,41.406876,2.215420
1921,Llull-Diagonal Mar,41.409148,2.213034
1335,Via Favència-Barri Canyelles,41.442965,2.169598
1703,Marina-Ausiàs Marc,41.397652,2.183325
1113,Numància-Av. Roma,41.381212,2.141343
1970,Av Barcelona-Bon Viatge,41.364757,2.058728
1939,Rambla Josep M Jujol-Montjuïc,41.362295,2.056885
1938,Rambla Josep M Jujol-Baltasar d'Espanya,41.364388,2.054345
1972,Major-Pl Constitució,41.366870,2.054931
1971,Major-Montjuïc,41.364787,2.057074
1530,Pg Reina Elisenda-Av JV Foix,41.398388,2.118540
899,Bruc-Gran Via,41.391810,2.172762
1853,Av de Vallbona-CAP Ctat Meridiana,41.460930,2.180708
1854,Av de Vallbona,41.458277,2.184079
1545,Via Augusta-Doctor Roux,41.397839,2.131274
1544,Via Augusta-Alt de Gironella,41.397848,2.134132
1911,Pujades-Provençals,41.407749,2.208708
1251,Sardenya-Pg. Pujades,41.391813,2.188536
1252,Ramon Trias Fargas-Doctor Trueta,41.390161,2.190742
1253,Icària-Parc Carles I,41.388387,2.193876
344,Júpiter,41.428811,2.098831
345,Pl de la Tulipa-Satèl·lits,41.427898,2.096495
1759,Llúria-Urquinaona,41.390187,2.172837
346,Orellana-Passatge Ossa Major,41.429397,2.096145
347,"Orellana,direcció El Rectoret",41.431629,2.096658
359,"Orellana,direcció Vallvidrera",41.431631,2.096545
360,Orellana,41.429388,2.096085
361,Pl de la Tulipa-Traviata,41.427801,2.096500
362,Júpiter-Lilà,41.428814,2.098968
1916,Pg Marítim,41.385226,2.196301
743,Doctor Font Quer-Taronguers,41.367155,2.162499
744,Doctor Font Quer-Can Valero,41.365840,2.160554
749,Av Miramar-Pl Dante,41.369002,2.165788
2342,Ronda Guineueta Vella-Antonio Machado,41.441537,2.162056
748,Av Miramar-Pl Carlos Ibáñez,41.370255,2.168879
1375,Museu Nacional-Museu Etnològic,41.368603,2.156169
746,Castell,41.365070,2.167015
2217,Via Sant Jordi,41.355737,2.157952
2232,Sagrat Cor,41.355287,2.149860
2234,Via Sant Oleguer,41.354466,2.154093
1862,Pl Karl Marx-Pg. Vall d'Hebron,41.440677,2.161721
2235,Via Santa Eulàlia,41.352876,2.152714
550,Metro Torras i Bages,41.442753,2.190861
523,Gran de Sant Andreu-Palomar,41.442239,2.188217
2494,Pl Miquel Casablancas,41.439710,2.186420
1372,Av de l'Estadi-Vivers,41.367099,2.158380
745,Can Valero-Pg del Migdia,41.362708,2.161237
747,Pl de la Sardana,41.367923,2.168871
2611,Torre Baró,41.458312,2.184166
168,Av Vallbona-Estació RENFE,41.461285,2.180417
2612,Pl Roja de La Ciutat Meridiana,41.461670,2.179475
256,Sant Antoni Maria Claret-Independència,41.413257,2.176982
233,Av Rasos de Peguera-Pl Roja,41.461572,2.178494
2613,Av Rasos de Peguera-Costabona,41.460281,2.176682
2614,Vallcivera-Moixeró,41.459538,2.176780
1313,Jardins de Joaquim Ruyra,41.389512,2.138619
1237,Pg. Zona Franca-Foc,41.356714,2.141340
2174,Mallorca-Dos de Maig,41.407311,2.180417
1371,Museu Nacional-Museu Etnològic,41.368543,2.156073
2607,Mandri-Maó,41.403990,2.133123
2608,Mandri-Bigai,41.405090,2.131920
2268,València-Viladomat,41.383576,2.151303
1488,Pere IV-Rambla del Poblenou,41.403734,2.198605
1174,Llobregós-Pantà de Tremp,41.424643,2.156594
1175,Dante Alighieri-Pantà de Tremp,41.425536,2.153675
909,Consell de Cent-Cartagena,41.403777,2.182747
2119,Lisboa-Av Estatut de Catalunya,41.429243,2.157518
2118,Tajo-Baixada Mercat,41.429730,2.160138
2156,Porrera-Canigó,41.436838,2.158556
2112,Hedilla-Porrera,41.436787,2.159626
2160,Pg Universal-Pg de Valldaura,41.438522,2.159918
2108,Cementiri d'Horta,41.440127,2.156043
893,Aragó-Enamorats,41.405834,2.182955
1928,Santander-Rambla de Prim,41.425944,2.200878
2318,Santa Amèlia-Capità Arenas,41.394194,2.124073
1683,Gran Via-Radi,41.363662,2.134440
245,Ptge Garrofers-Av Mare de Déu de Montserrat,41.418572,2.173158
2421,Les Corts-Arizala,41.379349,2.123384
1008,Diagonal-Pl Reina Maria Cristina,41.388444,2.127386
2323,Canudas-Pl Volateria,41.317925,2.075236
2060,Av de l'Onze de Setembre-Roure,41.318198,2.081847
2061,Canudas-Muntades,41.316915,2.075690
2063,de la Selva-Osona,41.316380,2.072230
2064,Canudas-Av Onze de Setembre,41.316137,2.075522
2065,Av Onze de Setembre-Riu Anoia,41.318011,2.081877
2125,Sinaí,41.424848,2.138359
2322,Ronda de Dalt-Av J V Foix,41.401461,2.114210
2319,Santa Amèlia,41.393075,2.121975
2320,Av J V Foix-Pedró de la Creu,41.395580,2.120108
631,Av J V Foix-Pg Reina Elisenda,41.398098,2.119219
2321,Av J V Foix-Monestir,41.399586,2.116707
2301,Av J V Foix-Monestir,41.399066,2.117388
1316,Manuel Girona-Carles III,41.392127,2.128123
2302,Av. J.V.Foix-Pg. Reina Elisenda,41.398025,2.119089
2656,Cardenal Reig-Arístides Maillol,41.378978,2.118717
1108,Tiana-Campins,41.447624,2.200908
1396,Aneto-Montmajor,41.432829,2.170243
1405,Pg d'Urrutia-Cistellet,41.435849,2.165687
2423,Riera Blanca-Les Corts,41.377488,2.121418
2331,Ronda Guineueta Vella-Barri Canyelles,41.444325,2.165219
1406,Pg d'Urrutia-Rocabruna,41.435331,2.167642
1410,Montsant-Cadí,41.433461,2.170264
1411,Montmajor-Pg de la Peira,41.432281,2.170503
1413,Cartellà-Pl d'Àlvaro Cunqueiro,41.428681,2.168528
1414,Costa i Cuixart-Amílcar,41.427684,2.172659
1390,Av Meridiana-Pg de Fabra i Puig,41.429673,2.183676
1512,Narcís Monturiol-Beat Oriol,41.491588,2.181306
872,Ctra BV 1411-Pau Casals,41.493220,2.178036
1513,Bach-Ctra BV 1411,41.490877,2.177751
1883,Arquitectura-Àngel Marquès,41.429315,2.141186
1514,Av Ferreria-Química,41.485035,2.177943
1518,Bach-Beat Oriol,41.491333,2.178032
1520,Narcís Monturiol-Indústria,41.491793,2.181227
244,Garriga i Roca-Av Mare de Déu de Montserrat,41.419075,2.171905
1401,2416,41.440258,2.164001
819,Cristóbal de Moura-Parc del Besòs,41.420430,2.218757
818,Cristóbal de Moura-La Catalana,41.422663,2.221781
814,Torrassa-Mare de Déu del Carme,41.426201,2.225424
817,Torrassa-Mare de Déu del Carme,41.426294,2.225239
816,Av de la Platja-Torrassa,41.426106,2.228265
1144,Av. Gaudí-Castillejos,41.410841,2.173773
438,Pg de Sant Gervasi-Jardins de la Tamarita,41.410307,2.136564
439,Cister -Melilla,41.411227,2.132984
440,Quatre Camins-Teodor Roviralta,41.412018,2.133100
456,Esperança-Vilana,41.405046,2.128548
457,Esperança-Marquesa de Villalonga,41.403955,2.126414
458,Iradier-Planella,41.405360,2.124587
459,Planella-Marquesa de Villalonga,41.406771,2.126215
460,Bellesguard-Immaculada,41.408357,2.128032
461,Bellesguard-Valeta d'Arquer,41.409087,2.126430
463,Balsareny-Vista Bella,41.411613,2.129405
2188,València-Padilla,41.404688,2.179403
464,Jesús Maria-Quatre Camins,41.410536,2.131587
465,Jesús Maria-Pg de Sant Gervasi,41.409656,2.132949
448,Esteve Terrades-Josep Jover,41.413894,2.140514
449,Parc Sanitari Pere Virgili,41.415052,2.139808
479,Collserola-Carlos Pirozzini,41.417201,2.135016
480,Enric Clarassó-Collserola,41.418248,2.133909
1387,Pl de la Font Castellana,41.415164,2.166882
477,Anna Piferrer-Av de Vallcarca,41.417403,2.140708
1092,Pg Andreu Nin -Parc Esportiu Can Dragó,41.434222,2.181472
1981,Pg Ciutat de Mallorca-Piferrer,41.432926,2.178672
1982,Pintor Alsamora-Piferrer,41.435137,2.179210
1983,Escultor Ordóñez-Pintor Alsamora,41.435034,2.175878
1370,Pg de Santa Madrona,41.368543,2.157981
1376,Pg de Santa Madrona-Font del Gat,41.368435,2.158042
1386,Camèlies-Abd el-Kader,41.413864,2.164368
2517,Àvila-Tànger,41.400141,2.191106
579,Badajoz-Almogàvers,41.400431,2.193147
2131,Viver-Av Elies Pagès,41.428671,2.131449
2132,Viver-Cànoves,41.428999,2.129819
2134,Cànoves 105,41.427981,2.128761
2135,Cànoves-Sant Genís,41.427771,2.129981
2136,Cànoves 49,41.427495,2.131999
2137,Cànoves-Penitens,41.427163,2.133884
2138,Cànoves-Natzaret,41.426775,2.134971
2139,Elies Pagès-Pl Madrona Prat,41.427537,2.134798
2556,Rambla de Prim-Riera d'Horta,41.425849,2.199649
2343,Travessera de Gràcia-Pl Gal·la Placídia,41.398715,2.153747
2344,Travessera de Gràcia-Mariana Pineda,41.400693,2.156869
2345,Travessera de Gràcia-Torrent de l'Olla,41.401552,2.158230
2346,Travessera de Gràcia-Torrent d'En Vidalet,41.403189,2.160822
2347,Travessera de Gràcia-Torrent de les Flors,41.404015,2.162170
2365,Encarnació-Escorial,41.407526,2.161776
2669,Cardenal Reig-Pintor Ribalta,41.377900,2.115790
2366,Encarnació-Torrent de les Flors,41.406217,2.159707
2367,Pl de la Virreina,41.404669,2.157247
2368,Ros de Olano-Torrent de l'Olla,41.402153,2.156638
2369,Ros de Olano-Gran de Gràcia,41.401095,2.154769
2371,Breton de los Herreros-Aulestià i Pijoan,41.402347,2.151759
549,Pl Mossèn Clapès-Gran de Sant Andreu,41.441959,2.187736
524,Gran de Sant Andreu-Campeny,41.439078,2.188695
525,Gran de Sant Andreu-Servet,41.437147,2.189506
527,Pl de Can Fabra,41.433939,2.191863
528,Gran de Sant Andreu-Ignasi Iglésias,41.433221,2.189296
1171,Pg Maragall-Borbó,41.425726,2.175451
529,Gran de Sant Andreu-Llenguadoc,41.431312,2.189360
536,Garcilaso-Av Meridiana,41.422888,2.186161
537,Garcilaso-La Sagrera,41.422599,2.189158
484,Mare de Déu de Port-Pl Teresa Claramunt,41.362192,2.139499
501,Mare de Déu de Port-Sant Eloi,41.357545,2.143703
502,Mare de Déu de Port-Cisell,41.355878,2.145435
503,Cisell-Mare de Déu de Port,41.354714,2.144726
2332,Ronda Guineueta Vella-Col·legi Eugeni d'Ors,41.444835,2.167787
1011,Diagonal-Manuel Ballbé,41.384044,2.110017
511,Alumini-Ctra del Prat,41.359218,2.132920
515,Mineria-Mare de Déu de Port,41.364874,2.138295
516,Mare de Déu de Port-Mineria,41.363929,2.139182
513,Foneria-Energia,41.359498,2.136278
1324,Garigliano-Almansa,41.446141,2.173969
1012,Diagonal-Parc de Cervantes,41.383631,2.108386
1328,Llobera-Baixada del Pedregar,41.449449,2.175218
1327,Escales de Llobera,41.449870,2.176430
1325,Cantera-Llobera,41.449226,2.177585
1352,Aiguablava-Sa Tuna,41.451671,2.186287
2096,Av Carrilet-Vigo,41.358420,2.103798
2097,Rambla Marina-Cobalt,41.355637,2.104086
2095,Av Pau Casals-Ctra del Mig,41.355929,2.107019
1192,Portal de la Pau,41.376695,2.178541
1182,Natzaret-Saldes,41.427860,2.137234
1193,Moll de la Fusta,41.378845,2.180278
2527,Gran Via Carles III-Pl Reina Maria Cristina,41.386861,2.126875
2315,Carles III-Les Corts,41.382146,2.128466
2349,Francesc Alegre-Budapest,41.416550,2.166290
432,Pg de Montjuïc-Nou de La Rambla,41.371950,2.167220
1119,Constitució-Badal,41.369250,2.133513
392,Panorama-Labèrnia,41.419071,2.165420
1194,Pg. Colom-Via Laietana,41.380449,2.181573
2133,Cànoves-Viver,41.429368,2.128808
1010,Diagonal-Metro Zona Universitària,41.384782,2.112930
980,Zona Universitària-Escola T S d'Enginyers,41.385077,2.115683
981,Diagonal-Metro Palau Reial,41.385850,2.118733
1496,Gran Via-Ctra de Mataró,41.421837,2.211880
1472,Gran Via-Ca n'Oliva,41.420297,2.209146
2655,Cardenal Reig-Poblet,41.377610,2.115620
1632,Pg. Colom-Via Laietana,41.380454,2.181475
2667,Mini Estadi del F C Barcelona,41.380693,2.117823
2668,Cardenal Reig-Pintor Tapiró,41.378962,2.118054
2387,Escorial-Mare de Déu de la Salut,41.411739,2.157136
2388,Pare Jacint Alegre-Sant Cugat del Vallès,41.412065,2.155572
2391,Marianao-Mercedes,41.412667,2.154634
2390,Olot-Marianao,41.413526,2.153397
2647,Parc de Cervantes-Av d'Esplugues,41.385716,2.105099
1751,Pg Joan de Borbó-Moll de Catalunya,41.370684,2.187572
1753,Pg. Joan de Borbó-Moll de Catalunya,41.370738,2.187718
1633,Moll de la Fusta,41.379098,2.180379
1308,Ronda Universitat-Balmes,41.386708,2.166470
850,Sot del Migdia,41.359883,2.150627
851,Pg Olímpic-Palau Sant Jordi,41.361808,2.153870
852,Jardí Botànic,41.362746,2.156699
1373,Av de l'Estadi-Pg Olímpic,41.366521,2.157458
424,Radas-Magalhäes,41.372630,2.160615
1377,Pg de l'Exposició,41.370322,2.158603
1634,Portal de la Pau,41.376700,2.178442
2071,AV Remolar-Av Onze de Setembre,41.319702,2.090690
1904,Santander-Via Trajana,41.428397,2.202582
311,Ctra de l'Església-Camí del Faig,41.417655,2.107103
309,Ctra de l'Esglèsia,41.418008,2.107397
1502,Av Santa Coloma-Pg Llorenç Serra,41.450509,2.206815
828,Argentina-Bernat Metge,41.421474,2.212754
1424,Carrer número 2-Carrer número 61,41.342760,2.140869
1724,Pg. Santa Coloma-Pg. Torras i Bages,41.444686,2.189161
740,Vivers Tres Pins,41.366374,2.158748
2201,Ctra d'Horta-Cotxeres TB,41.439572,2.154344
1098,Parc de La Maquinista,41.435751,2.194654
2590,Pl John F Kennedy,41.410114,2.137032
2330,Ronda Guineueta Vella-Juan Ramon Jimenez,41.442855,2.162305
2559,John M. Keynes-Diagonal,41.386272,2.116581
1101,Ciutat d'Asunción-Pg de l'Havana,41.437766,2.200535
1099,Sao Paulo-República Dominicana,41.438766,2.196485
232,Ctra Nacional 152-Av l'Alzinar,41.460910,2.183157
1100,Sao Paulo-Ciutat d'Asunción,41.439046,2.199207
2652,Ciutat d'Asunción-Fra Juníper Serra,41.435221,2.200969
1060,Pg de l'Havana-Ciutat d'Asunción,41.438673,2.199386
1061,Parc de la Maquinista,41.436779,2.196138
522,Ctra de Ribes-Ronda de Dalt,41.446106,2.189065
2636,Fra Juníper Serra-Formiga,41.434114,2.201896
2653,Fra Juníper Serra,41.433237,2.203279
2635,Fra Juníper Serra-Santander,41.432720,2.204854
922,Av Rasos de Peguera-Complex Esportiu Can Cuiàs,41.459859,2.168467
921,Perafita,41.459522,2.168910
510,Alumini-Alts Forns,41.356086,2.135190
2389,Larrard-Rambla Mercedes,41.412448,2.153883
2521,Pl John F Kennedy-Av Tibidabo,41.409769,2.136751
1999,Pg Sant Gervasi-Pl John F Kennedy,41.410353,2.137659
923,Les Agudes 140,41.460484,2.171967
1392,Mercat Mare de Déu de la Mercè,41.430396,2.172730
1024,Les Drassanes,41.374786,2.176747
1662,Les Drassanes,41.374799,2.177143
1046,Ctra de Ribes-Via Favència,41.447955,2.189627
2508,Av República Argentina-Baixada Gomis,41.411600,2.142521
1723,Ctra de Ribes-Tossal,41.448119,2.189624
665,Camí de l'Església-Rembrandt,41.434424,2.153321
174,Petúnies-Circumval·lació,41.463140,2.171490
2568,Ganduxer-Via Augusta,41.398468,2.134904
1750,Pg. Joan de Borbó-Pl. del Mar,41.374129,2.188249
363,Lilà-Júpiter,41.429367,2.100689
343,Lilà-Menta,41.429466,2.100864
759,Ctra de Vallvidrera-St Cugat,41.425867,2.120542
2424,Av de Madrid-Arizala,41.377042,2.125151
1045,Tossal-Pl Josep Andreu i Abelló,41.448727,2.190692
1569,Av Barcelona-John F Kennedy,41.370592,2.076024
1950,Av Baix Llobregat-Av Barcelona,41.371825,2.076187
1962,Av Baix Llobregat-Àngel Guimerà,41.371495,2.077089
1951,Av Baix Llobregat-Cirerers,41.369522,2.079140
1961,Av Baix Llobregat-Enric Granados,41.370180,2.078688
737,Av Ferrer i Guàrdia-Mèxic,41.371168,2.149875
885,Av Meridiana-Riera d'Horta,41.427666,2.184637
738,Poble Espanyol,41.369413,2.146283
722,Comte d'Urgell-Buenos Aires,41.391780,2.145634
478,Collserola-Josep Garí,41.416248,2.136103
378,Vall Park,41.424782,2.135158
2580,Pg. Marítim-Hospital del Mar,41.384326,2.195320
404,Gran Vista-Doctor Bové,41.419148,2.158198
806,Argentina-Gran Via,41.421294,2.212629
492,Segura-Jocs del 92,41.363199,2.145485
1694,Aeroport-Mercaderies (Sentit Terminal T1),41.301437,2.068976
260,Indústria-Freser,41.415183,2.181780
1940,Av Barcelona-Major,41.363394,2.058332
261,Sant Antoni Maria Claret-Pg Maragall,41.416159,2.180865
254,Villar-Pg Maragall,41.416401,2.179970
2439,Doctor Bové-Penyal,41.421063,2.162704
262,Rambla Volart-Trobador,41.416212,2.178562
2109,Torrent de Cal Notari,41.440242,2.150288
2115,Mestre Dalmau-Feliu i Codina,41.433790,2.161694
2157,Congrés-Doctor Letamendi,41.436963,2.160895
2159,Pg Universal-Doctor Letamendi,41.437635,2.161452
823,Pl de Llevant,41.412058,2.218759
2470,Doctor Bové-Gran Vista,41.419353,2.158382
810,Llull-Rambla Prim,41.413026,2.218229
1548,Pg Reina Elisenda-Av JV Foix,41.398486,2.118457
1225,Pujades-Marina,41.392794,2.188614
1926,Rambla de Prim-Metro La Pau,41.422787,2.204613
2422,Cardenal Reig-Av St Ramon Nonat,41.378374,2.117137
1262,Josep Pla-Pg Taulat,41.408889,2.215881
1217,Diagonal Mar,41.410283,2.218309
2471,Doctor Bové-Ptge de la Cadernera,41.420652,2.160419
2260,Av. Madrid-Joan Güell,41.380694,2.131584
2225,Via Nostra-Sra de la Merçé,41.358723,2.154904
2226,Via Sant Salvador,41.358719,2.157071
2227,Via Sant Salvador-Via Sant Lluís,41.358418,2.155152
2228,Via Sant Lluís,41.357989,2.153648
1112,Enric Bargés-Numància,41.381575,2.140207
1311,Entença-Gelabert,41.387386,2.140664
1583,Pl Santa Magdalena,41.377442,2.088167
1475,Espronceda-Bolivia,41.409414,2.199132
2577,Espronceda-Pere IV,41.406595,2.202842
1870,Metro Marina,41.394436,2.187549
2440,Doctor Bové-Baixada Passarell,41.420639,2.160178
2578,Espronceda-Jardins Josep Trueta,41.404384,2.205776
1047,Palomar-Gran de Sant Andreu,41.441964,2.188648
291,Pg de Solé i Pla-Pollancres,41.427196,2.088845
1515,Quarters-Av Riera de Sant Cugat,41.486244,2.181827
1015,Pont d'Esplugues-Av de Cornellà,41.376368,2.087634
2088,Pablo Iglesias-Av. Joan Carles I,41.349066,2.131052
2441,Doctor Bové-Conca de Tremp,41.419021,2.157833
509,Foc-Metal·lúrgia,41.353259,2.134424
2087,Av Joan Carles I-Botànica,41.350808,2.130744
2557,Av de l'Exércit-Trias i Giró,41.386067,2.111525
162,Camp Mnpal de futbol Vallbona,41.463996,2.185424
163,Pl Primer de Maig,41.466135,2.186002
2472,Doctor Bové-Pg de la Font de la Mulassa,41.420911,2.163092
2518,Àvila-Almogàvers,41.398484,2.193280
1517,Vapor-Treball,41.486833,2.179079
2511,Badajoz-Llull,41.397598,2.196875
2392,Larrard-Mare de Dèu de la Salut,41.410953,2.155677
2620,Coll i Alentorn-Basses d'Horta,41.424382,2.143261
2341,Pl Karl Marx-Ronda Guineueta Vella,41.440523,2.163226
1667,Hospital del Mar,41.383580,2.195021
2519,Àvila-Pujades,41.396636,2.195681
2520,Àvila-Ramon Turró,41.395121,2.197670
592,Hospital de Sant Pau,41.415135,2.173498
593,Sant Quintí-Hospital de St Pau,41.415141,2.175771
594,Sant Quintí-Sant Antoni Maria Claret,41.413892,2.177423
596,Navas de Tolosa-Indústria,41.416606,2.185022
597,Navas de Tolosa-Meridiana,41.414711,2.187542
598,Navas de Tolosa-Clot,41.413390,2.189308
602,Bilbao-Pere IV,41.405217,2.200198
1913,Pujades-Llacuna,41.400473,2.199013
581,Meridiana-Clot,41.406205,2.187123
